0,1,2,3,4,5,6,7,8,9,10,11,12,13
19,4,101366,11,9,4,8,3,4,0,2,0,20,39
19,4,210962,11,9,4,12,3,4,0,2,0,32,39
30,4,494949,11,9,4,1,1,4,0,1,0,39,39
39,4,167158,11,9,5,7,4,4,0,2,0,39,39
25,4,175318,11,9,4,9,1,4,0,1,0,48,39
39,4,207881,8,11,4,10,1,4,0,1,0,42,39
41,4,180972,11,9,4,12,1,4,0,1,0,27,39
30,4,138395,11,9,4,8,1,4,0,1,0,38,39
30,4,234975,11,9,4,6,1,4,0,1,0,39,39
35,4,171741,9,13,4,10,3,4,0,2,0,42,39
20,4,420629,11,9,4,1,1,4,0,1,0,36,39
49,4,270382,10,10,4,1,1,4,0,1,0,37,39
33,4,150729,9,13,4,12,1,4,0,1,0,40,39
28,4,207564,7,12,4,10,3,4,0,2,0,40,39
19,4,92935,11,9,4,8,3,4,0,2,0,21,39
19,4,265178,11,9,4,1,3,4,0,1,0,36,39
37,4,139115,11,9,5,1,1,4,0,1,0,39,39
32,4,140656,11,9,4,8,1,4,0,1,0,38,39
25,4,221331,9,13,4,1,1,4,0,0,0,42,39
25,4,299290,11,9,4,1,1,4,0,1,0,46,39
33,4,283930,9,13,4,1,1,4,0,1,0,41,39
21,4,224328,11,9,4,5,1,4,0,1,0,42,39
22,4,116856,5,11,4,9,1,4,0,1,0,39,39
25,4,137402,7,12,4,9,3,4,0,2,0,38,39
25,4,263888,11,9,4,1,1,4,0,0,0,40,39
46,4,156344,11,9,4,1,1,4,0,1,0,40,39
22,4,275319,11,9,4,8,4,4,0,2,0,30,39
20,4,175442,11,9,4,12,1,4,0,2,0,39,39
18,4,177975,1,7,4,12,3,4,0,2,1,10,39
23,4,168434,8,13,4,2,3,4,0,1,0,45,39
25,4,186582,11,9,4,1,1,4,0,1,0,53,39
21,4,163584,11,9,4,8,1,4,0,1,0,27,39
25,4,210698,9,13,4,11,1,4,0,1,0,29,39
19,4,209687,1,7,4,8,3,4,0,2,0,22,39
19,4,166543,2,8,4,12,1,4,0,2,0,29,39
19,4,267073,11,9,4,7,1,4,0,2,0,23,39
44,4,231321,11,9,4,12,1,4,0,1,0,41,39
21,4,190311,11,9,4,1,3,4,0,1,0,41,39
21,4,271420,11,9,4,1,1,4,0,1,0,34,39
32,4,194511,5,4,4,7,1,4,0,1,0,39,28
20,4,270930,11,9,4,8,3,4,0,2,0,24,39
31,4,226530,8,13,4,1,3,4,0,1,0,41,39
26,4,197120,11,9,4,1,1,4,0,0,0,43,39
65,4,158824,11,9,4,3,1,4,0,1,0,39,39
33,4,363627,8,11,4,1,1,4,0,1,0,39,39
18,4,117775,1,7,4,12,3,4,0,4,0,40,39
21,4,273385,11,9,4,8,1,4,0,1,0,44,39
24,4,174416,6,5,4,9,1,4,0,2,0,47,39
25,4,177627,11,9,4,6,3,4,0,1,0,38,39
23,4,265734,11,9,4,1,1,4,0,1,0,41,39
21,4,293271,11,9,4,6,3,4,0,2,0,37,39
20,4,193625,10,10,4,8,3,4,0,2,0,37,39
46,4,293702,11,9,4,1,1,4,0,1,0,40,39
24,4,317950,8,13,4,1,1,4,0,0,0,41,39
43,4,204258,11,9,4,5,3,4,0,1,0,42,39
19,4,149392,11,9,4,8,3,4,0,3,0,41,39
25,4,335041,11,9,4,7,1,4,0,1,0,31,39
18,4,169872,1,7,4,12,3,4,0,2,1,16,39
20,4,199703,11,9,4,8,1,4,0,1,0,40,39
22,4,111074,11,9,4,8,1,4,0,1,0,29,39
24,4,168065,11,9,4,8,3,4,0,1,0,38,39
27,4,285102,8,13,4,1,3,4,0,1,0,41,39
19,4,191653,11,9,4,12,3,4,0,2,0,24,39
26,4,182673,11,9,4,1,1,4,0,1,0,49,39
32,4,184608,9,13,4,12,1,4,0,1,0,41,39
20,4,182361,8,11,4,12,3,4,0,2,0,20,39
20,4,163426,11,9,4,1,3,4,0,1,0,43,39
39,4,127789,11,9,4,11,1,4,0,1,0,40,39
23,4,43193,11,9,4,8,1,4,0,1,0,34,39
20,4,254340,11,9,4,1,3,4,0,1,0,42,39
18,4,160431,0,6,4,12,3,4,0,3,1,17,39
28,4,192507,11,9,4,1,1,4,0,0,0,42,39
36,4,198536,7,12,4,1,3,4,0,1,0,42,39
18,4,142761,0,6,4,8,3,4,0,4,0,14,39
28,4,169887,11,9,4,5,1,4,0,1,0,49,39
31,4,78222,11,9,4,8,1,4,0,1,0,14,39
34,4,238057,11,9,4,2,2,4,0,1,0,39,39
20,4,287492,11,9,4,8,3,4,0,2,0,19,39
26,4,345231,9,13,4,10,1,4,0,1,0,26,39
19,4,179290,11,9,4,12,3,4,0,2,0,26,39
22,4,187237,11,9,4,1,3,4,0,1,0,41,39
27,4,71720,11,9,4,8,1,4,0,1,0,39,39
23,4,169306,9,13,4,12,1,4,0,1,0,40,39
20,4,176670,10,10,4,9,3,4,0,2,0,37,39
28,4,209662,11,9,4,12,3,4,0,1,0,40,39
44,4,168683,11,9,4,12,1,4,0,1,0,16,39
20,4,227560,11,9,4,5,3,4,0,2,0,30,39
21,4,218617,8,11,4,12,3,4,0,3,0,35,39
29,4,303830,11,9,4,12,1,4,0,1,0,46,39
22,4,164371,11,9,4,7,3,4,0,2,0,38,39
29,4,100867,9,13,4,1,1,4,0,0,0,40,39
34,4,378891,11,9,4,3,1,4,0,1,0,40,39
20,4,150684,1,7,4,12,1,4,0,2,0,36,39
29,4,304725,11,9,4,8,1,4,0,1,0,37,39
19,4,242107,11,9,4,8,3,4,0,2,0,18,39
28,4,164101,11,9,4,8,3,4,0,1,0,37,39
24,4,226967,11,9,4,1,1,4,0,0,0,32,39
23,4,280229,11,9,4,1,1,4,0,1,0,38,39
28,4,41422,11,9,4,4,1,4,0,1,0,42,39
18,4,172707,1,7,4,12,3,4,0,2,1,16,39
31,4,282766,11,9,4,7,1,4,0,1,0,36,39
26,4,39385,10,10,4,8,1,4,0,1,0,32,39
29,4,327143,11,9,4,12,1,4,0,1,0,39,39
28,4,394265,11,9,4,1,3,4,0,1,0,41,39
36,4,185335,7,12,5,10,1,4,0,1,0,42,39
31,4,193886,11,9,4,12,1,4,0,1,0,19,39
30,4,118586,9,13,4,7,1,4,0,1,0,40,39
18,4,124829,1,7,4,8,3,4,0,2,0,17,39
19,4,136831,1,7,4,12,1,4,0,2,0,33,39
36,4,134832,11,9,4,8,1,4,0,1,0,39,39
24,4,198998,9,13,4,13,3,4,0,2,0,39,39
20,4,310878,11,9,4,6,1,4,0,2,0,44,39
19,4,155384,1,7,4,12,1,4,0,2,0,35,39
24,4,175116,9,13,4,1,1,4,0,1,0,48,39
21,4,206684,11,9,4,8,3,4,0,2,0,39,39
26,4,202255,8,11,4,9,3,4,0,3,0,39,39
31,4,230801,11,9,4,1,1,4,0,0,0,41,39
28,4,151164,11,9,4,12,3,4,0,1,0,34,39
47,4,195349,11,9,4,12,4,4,0,2,0,41,39
21,4,221004,11,9,4,8,2,4,0,2,0,37,39
18,4,185798,1,7,4,8,3,4,0,4,0,37,39
19,4,257689,11,9,4,8,3,4,0,2,0,27,39
20,4,161641,11,9,4,8,1,4,0,1,0,26,39
21,4,330507,11,9,4,1,3,4,0,1,0,41,39
20,4,173039,11,9,4,3,3,4,0,2,0,40,39
36,4,321111,11,9,4,1,1,4,0,1,0,37,39
29,4,158766,11,9,4,6,1,4,0,1,0,40,39
31,4,357148,11,9,4,1,1,4,0,1,0,54,39
18,4,182095,0,6,4,8,3,4,0,12,0,42,39
26,4,173779,11,9,3,3,3,4,0,1,0,38,39
18,4,182257,1,7,4,12,3,4,0,3,1,14,39
24,4,205515,11,9,4,12,1,4,0,1,0,37,39
22,4,380494,11,9,4,1,1,4,0,1,0,41,39
23,4,164055,9,13,4,6,3,4,0,2,0,26,39
18,4,156017,0,6,4,8,3,4,0,5,0,12,39
32,4,158614,11,9,4,8,3,4,0,1,0,38,39
20,4,131467,11,9,4,8,1,4,0,2,0,32,39
26,4,194024,11,9,4,1,1,4,0,0,0,44,39
20,4,202906,4,10,4,1,3,4,0,1,0,33,39
27,4,39516,11,9,4,4,1,4,0,1,0,38,39
23,4,203014,8,13,4,1,3,4,0,1,0,41,39
19,4,178612,11,9,4,8,3,4,0,3,0,39,39
20,4,125010,11,9,4,8,1,4,0,2,0,31,39
30,4,209381,11,9,4,1,3,4,0,1,0,40,39
19,4,142624,11,9,4,12,3,4,0,2,0,25,39
23,4,260695,11,9,4,8,3,4,0,1,0,25,39
18,4,60806,6,5,4,9,3,4,0,9,0,31,39
24,4,201477,9,13,4,10,1,4,0,1,0,41,39
19,4,305209,11,9,4,12,3,4,0,2,0,31,39
26,4,164438,11,9,4,8,3,4,0,1,0,37,39
28,4,81172,11,9,4,8,1,4,0,1,0,49,39
21,4,104545,11,9,4,8,1,4,0,1,0,31,39
52,4,185525,11,9,5,10,2,4,0,1,0,32,39
23,4,181898,11,9,4,7,3,4,0,1,0,35,39
28,4,221875,7,11,4,1,3,4,0,1,0,44,39
27,4,406246,11,9,4,1,3,4,0,1,0,41,39
18,4,161017,5,8,4,12,3,4,0,2,0,32,39
40,4,314866,11,9,4,4,1,4,0,1,0,39,39
26,4,190412,9,13,4,10,1,4,0,1,0,40,39
19,4,161999,11,9,4,4,3,4,0,2,0,21,39
19,4,217574,11,9,4,1,3,4,0,1,0,42,39
21,4,367063,11,9,4,1,1,4,0,1,0,32,39
35,4,99213,11,9,5,5,1,4,0,1,0,38,39
34,4,267929,11,9,4,7,1,4,0,1,0,39,39
24,4,215362,11,9,4,1,1,4,0,1,0,40,39
18,4,110691,1,7,4,8,3,4,0,2,0,14,39
18,4,169998,1,7,4,12,1,4,0,2,0,23,39
25,4,361841,11,9,4,1,3,4,0,1,0,41,39
31,4,236808,11,9,4,5,1,4,0,1,0,50,39
33,4,148307,11,9,4,8,3,4,0,1,0,38,39
28,4,85666,11,9,4,7,1,4,0,1,0,40,39
23,4,181800,11,9,4,1,3,4,0,1,0,41,39
28,4,195794,8,11,4,9,1,4,0,1,0,39,39
18,4,233202,2,8,4,8,3,4,0,2,0,33,39
29,4,229118,9,13,4,10,3,4,0,2,0,39,39
26,4,172464,11,9,4,8,3,4,0,1,0,36,39
25,4,185767,11,9,4,3,1,4,0,1,0,50,39
18,4,153255,0,6,4,8,3,4,0,5,0,26,39
28,4,134393,9,13,4,7,1,4,0,1,0,39,39
23,4,128177,9,13,4,8,1,4,0,1,0,40,39
20,4,136318,11,9,4,8,1,4,0,1,0,31,39
27,4,66981,8,13,4,12,1,4,0,1,0,39,39
23,4,204902,9,13,4,12,1,4,0,1,0,41,39
22,4,221214,11,9,4,8,3,4,0,1,0,28,39
21,4,165750,11,9,4,8,1,4,0,1,0,47,39
28,4,166785,11,9,4,5,1,4,0,1,0,39,39
19,4,148988,11,9,4,8,3,4,0,3,0,41,39
26,4,248153,11,9,4,12,1,4,0,1,0,45,39
28,4,146215,11,9,4,6,3,4,0,1,0,42,6
31,4,305919,11,9,4,12,1,4,0,1,0,45,39
19,4,69100,6,5,4,9,3,4,0,7,0,35,39
18,4,197164,1,7,4,12,3,4,0,2,1,10,39
18,4,205699,1,7,4,12,3,4,0,2,1,11,39
25,4,263076,11,9,4,12,1,4,0,1,0,44,39
56,4,143248,11,9,5,3,1,4,0,1,0,42,39
21,4,395285,11,9,4,1,1,4,0,1,0,33,39
21,4,175514,11,9,4,1,3,4,0,1,0,42,39
27,4,388720,7,12,4,4,3,4,0,2,0,40,39
22,4,243682,8,11,4,12,1,4,0,1,0,22,39
20,4,115953,11,9,4,7,1,4,0,2,0,27,39
29,4,194950,11,9,4,8,1,4,0,1,0,54,39
19,4,159703,11,9,4,7,3,4,0,2,0,23,39
24,4,262836,11,9,4,8,1,4,0,1,0,44,39
33,4,196865,11,9,4,8,1,4,0,1,0,38,39
20,4,357058,11,9,4,1,1,4,0,1,0,40,39
20,4,133276,11,9,4,8,3,4,0,2,0,19,39
53,4,178326,11,9,5,12,4,4,0,2,0,41,39
27,4,395651,11,9,4,1,1,4,0,1,0,47,39
20,4,273043,11,9,4,8,1,4,0,2,0,43,39
18,4,162085,2,8,4,1,3,4,0,1,0,19,39
38,5,38039,11,9,4,5,1,4,0,1,0,39,39
19,4,107124,6,6,4,3,3,4,0,2,0,24,39
23,4,204178,11,9,4,8,2,4,0,1,0,38,39
30,4,188983,11,9,4,12,1,4,0,1,0,26,39
22,4,169428,11,9,4,8,3,4,0,2,0,37,39
27,4,291054,11,9,4,4,1,4,0,1,0,44,39
48,5,38898,11,9,4,5,2,4,0,1,0,38,39
22,4,161868,11,9,4,8,3,4,0,2,0,38,39
31,4,187936,11,9,5,8,1,4,0,1,0,38,39
31,4,313524,11,9,4,12,1,4,0,1,0,37,39
29,4,171045,7,12,4,9,1,4,0,1,0,38,39
19,4,245727,11,9,4,12,3,4,0,2,0,39,39
20,4,191201,11,9,4,6,3,4,0,2,0,40,39
18,4,181898,1,7,4,8,3,4,0,2,0,24,39
34,4,164727,11,9,4,8,1,4,0,1,0,38,39
26,4,327878,11,9,4,6,3,4,0,2,0,37,39
19,4,198448,11,9,4,8,3,4,0,2,0,18,39
23,4,268388,7,12,4,9,1,4,0,1,0,41,39
31,4,159297,9,13,4,10,1,4,0,1,0,41,39
30,4,160417,8,11,4,12,3,4,0,2,0,38,39
21,4,143279,1,7,4,11,1,4,0,1,0,41,39
23,4,176121,11,9,4,12,1,4,0,1,0,36,39
23,4,275612,11,9,4,1,1,4,0,0,0,34,39
22,4,181601,11,9,4,1,1,4,0,1,0,40,39
25,4,321775,9,13,4,1,1,4,0,0,0,42,39
19,4,148352,11,9,4,7,3,4,0,3,0,40,39
32,4,363560,11,9,4,8,1,4,0,1,0,38,39
27,4,197964,9,13,4,6,1,4,0,1,0,30,39
19,4,320487,11,9,4,1,3,4,0,1,0,18,39
20,4,177281,11,9,4,1,3,4,0,1,0,42,39
32,4,181003,8,11,4,12,1,4,0,1,0,43,39
44,4,203279,11,9,4,1,2,4,0,1,0,36,39
55,4,155713,11,9,5,2,1,4,0,1,0,41,39
21,4,139024,11,9,4,8,1,4,0,1,0,43,39
29,4,307986,11,9,4,4,1,4,0,1,0,47,39
20,4,155585,11,9,4,1,3,4,0,1,0,43,39
19,4,141577,11,9,4,8,3,4,0,2,0,23,39
27,4,38456,11,9,4,8,1,4,0,1,0,34,39
24,4,196356,11,9,4,1,1,4,0,0,0,32,39
34,4,268945,11,9,4,10,3,4,0,1,0,33,39
21,4,172040,11,9,4,1,3,4,0,1,0,42,39
19,4,35332,11,9,4,4,3,4,0,2,0,33,39
20,4,116727,11,9,4,9,1,4,0,2,0,35,39
18,4,117313,1,7,4,10,3,4,0,3,0,14,39
19,4,305887,11,9,4,12,3,4,0,1,0,26,39
28,4,49931,11,9,4,8,1,4,0,1,0,39,39
32,4,217811,11,9,4,9,1,4,0,1,0,56,39
26,4,82044,9,13,4,10,1,4,0,1,0,34,39
21,4,126139,11,9,4,8,1,4,0,1,0,29,39
36,4,232750,11,9,4,2,3,4,0,1,0,36,39
19,4,51711,1,7,4,8,3,4,0,3,0,14,39
20,4,203156,11,9,4,8,3,4,0,2,0,41,39
18,4,181547,1,7,4,9,3,4,0,2,0,20,39
20,4,450309,11,9,4,1,1,4,0,1,0,37,39
66,4,235195,11,9,4,1,1,4,0,1,0,35,39
20,4,207166,11,9,4,8,1,4,0,2,0,39,39
20,4,256365,11,9,4,12,1,4,0,2,0,37,39
20,4,295459,11,9,4,8,3,4,0,2,0,22,39
22,4,179636,11,9,4,12,3,4,0,1,0,38,39
25,4,189069,11,9,4,4,3,4,0,1,0,35,39
18,4,86887,0,6,4,8,3,4,0,5,0,14,39
46,4,213480,11,9,4,12,1,4,0,1,0,41,39
19,4,97494,11,9,4,8,3,4,0,2,0,23,39
19,4,119369,11,9,4,9,3,4,0,3,0,40,39
26,4,153552,11,9,4,1,1,4,0,0,0,40,39
47,4,128620,11,9,4,1,1,4,0,1,0,42,39
19,4,271889,11,9,4,8,3,4,0,2,0,25,39
31,4,58124,9,13,4,10,1,4,0,1,0,40,39
23,4,224757,9,13,4,12,3,4,0,2,0,13,39
49,4,181352,11,9,5,1,1,4,0,1,0,40,39
23,4,208117,11,9,4,1,2,4,0,1,0,38,39
24,4,105219,8,13,4,1,3,4,0,1,0,41,39
29,4,187043,11,9,4,4,1,4,0,1,0,40,39
31,4,304952,11,9,4,6,1,4,0,1,0,40,39
21,4,163967,1,7,4,8,1,4,0,2,0,44,39
33,4,207115,11,9,4,12,3,4,0,1,0,39,39
29,4,206165,11,9,4,5,1,4,0,1,0,39,39
21,4,323887,7,12,4,6,3,4,0,2,0,42,39
26,4,183538,11,9,4,2,1,4,0,1,0,52,39
20,4,211570,11,9,4,3,3,4,0,1,0,41,39
24,4,234023,8,11,4,1,1,4,0,1,0,41,39
38,4,205917,9,13,4,10,1,4,0,1,0,43,39
21,4,55218,8,11,4,8,3,4,0,3,0,37,39
36,4,227455,11,9,4,10,1,4,0,1,0,39,39
33,4,159147,11,9,4,12,3,4,0,1,0,39,39
36,4,112020,11,9,4,2,1,4,0,1,0,42,39
31,4,292153,11,9,4,6,1,4,0,1,0,40,39
32,4,217210,11,9,4,1,3,4,0,1,0,40,39
38,4,184898,8,13,4,3,3,4,0,1,0,40,39
20,4,300798,11,9,4,8,3,4,0,2,0,21,39
19,4,242247,11,9,4,12,3,4,0,2,0,37,39
34,4,162572,9,13,4,10,1,4,0,1,0,41,39
20,4,310182,11,9,4,1,1,4,0,1,0,40,39
33,4,165361,11,9,4,8,2,4,0,1,0,38,39
19,4,157517,11,9,4,8,3,4,0,2,0,21,39
26,4,227966,11,9,4,8,1,4,0,1,0,41,39
23,4,336077,11,9,4,8,3,4,0,2,0,29,39
27,4,391624,11,9,4,7,1,4,0,1,0,34,39
20,4,300153,11,9,4,8,3,4,0,2,0,19,39
28,4,385298,11,9,4,1,3,4,0,1,0,41,39
29,4,194562,9,13,4,12,3,4,0,1,0,40,39
22,4,378706,11,9,4,4,3,4,0,1,0,40,39
22,4,372012,11,9,4,1,1,4,0,1,0,40,39
27,4,250130,11,9,4,12,1,4,0,1,0,39,39
24,4,250616,9,13,4,12,3,4,0,2,0,40,39
22,4,137753,0,6,4,8,1,4,0,4,0,43,39
30,4,208251,11,9,4,8,1,4,0,1,0,38,39
25,4,216139,11,9,4,4,1,4,0,1,0,47,39
20,4,127107,11,9,4,9,1,4,0,2,0,28,39
23,4,171265,11,9,4,12,1,4,0,1,0,36,39
19,4,179491,11,9,4,12,3,4,0,2,0,39,39
31,4,58958,11,9,4,1,1,4,0,1,0,41,39
22,4,236652,11,9,4,1,3,4,0,1,0,41,39
21,4,185302,11,9,4,1,3,4,0,1,0,41,39
19,4,283209,11,9,4,8,3,4,0,2,0,19,39
19,4,302442,11,9,4,1,3,4,0,1,0,41,39
25,4,234890,11,9,4,1,1,4,0,0,0,38,39
25,4,126068,6,5,4,2,1,4,0,1,0,42,39
18,4,191136,0,6,4,12,3,4,0,4,1,14,39
21,4,256569,11,9,4,12,1,4,0,2,0,26,39
34,4,182123,1,7,4,1,1,4,0,1,0,38,39
27,4,171482,11,9,4,5,1,4,0,1,0,38,39
19,4,242396,11,9,4,7,3,4,0,2,0,25,39
21,4,68765,11,9,4,8,1,4,0,1,0,36,39
21,4,250857,11,9,4,8,1,4,0,1,0,28,39
28,4,137764,11,9,4,6,1,4,0,1,0,38,39
38,4,71443,11,9,4,8,1,4,0,1,0,13,39
24,4,227081,11,9,4,1,3,4,0,1,0,40,39
37,4,186228,11,9,4,7,1,4,0,1,0,39,39
35,4,161681,11,9,4,8,3,4,0,1,0,38,39
24,4,198837,9,13,4,12,3,4,0,2,0,40,39
33,4,38736,11,9,4,8,1,4,0,1,0,39,39
30,4,336920,11,9,4,1,1,4,0,1,0,42,39
37,4,276650,11,9,4,1,3,4,0,1,0,41,39
30,4,282670,11,9,4,7,1,4,0,1,0,39,39
19,4,168783,2,8,4,9,3,4,0,2,0,17,39
22,4,164143,7,12,4,1,3,4,0,1,0,42,39
29,4,171967,3,3,4,8,1,4,0,1,0,39,28
19,4,49195,11,9,4,12,3,4,0,2,0,26,39
40,4,178312,11,9,5,5,1,4,0,1,0,41,39
19,4,272094,11,9,4,1,3,4,0,1,0,16,39
23,4,76862,11,9,4,8,1,4,0,1,0,23,39
25,4,193349,9,13,4,12,1,4,0,1,0,40,39
26,4,192353,9,13,4,10,3,4,0,2,0,34,39
28,4,173338,9,13,4,10,3,4,0,2,0,30,39
22,4,254833,11,9,4,8,1,4,0,1,0,44,39
19,4,229545,11,9,4,12,3,4,0,2,0,20,39
28,4,268514,11,9,4,12,1,4,0,1,0,45,39
21,4,160367,11,9,4,7,3,4,0,2,0,38,39
19,4,189962,11,9,4,8,3,4,0,3,0,30,39
19,4,111621,11,9,4,1,3,4,0,1,0,28,39
54,4,113178,11,9,4,1,1,4,0,1,0,41,39
28,4,53458,11,9,4,8,1,4,0,1,0,18,39
19,4,192851,7,6,4,8,3,4,0,4,0,39,39
27,4,164652,9,13,4,9,3,4,0,2,0,21,39
22,4,309964,11,9,4,1,1,4,0,1,0,41,39
21,4,170561,11,9,4,12,3,4,0,2,0,35,39
19,4,90465,11,9,4,7,3,4,0,3,0,37,39
30,4,247593,11,9,4,3,1,4,0,1,0,45,39
23,4,43640,11,9,4,8,1,4,0,1,0,29,39
26,4,284042,11,9,4,7,1,4,0,1,0,42,39
19,4,48689,1,7,4,9,3,4,0,2,0,26,39
21,4,491746,11,9,4,1,3,4,0,1,0,41,39
20,4,249634,11,9,4,8,3,4,0,2,0,30,39
28,4,205046,11,9,4,8,3,4,0,1,0,36,39
36,4,190998,11,9,4,8,1,4,0,1,0,38,39
25,4,284768,7,12,4,5,3,4,0,2,0,39,39
19,4,160344,11,9,4,6,3,4,0,2,0,39,39
21,4,157601,10,10,4,8,1,4,0,1,0,29,39
26,4,94306,11,9,4,12,3,4,0,1,0,15,39
49,4,206940,11,9,4,1,1,4,0,1,0,39,39
21,4,47958,11,9,4,7,1,4,0,1,0,46,39
21,4,167494,11,9,4,6,3,4,0,2,0,39,39
18,4,196867,1,7,4,12,3,4,0,2,0,40,39
36,6,156457,9,13,4,5,1,4,0,1,0,41,39
18,4,199614,1,7,4,12,3,4,0,3,0,35,39
20,4,169341,11,9,4,1,3,4,0,1,0,42,39
22,4,414662,11,9,4,2,3,4,0,1,0,42,39
29,4,185301,9,13,4,12,1,4,0,1,0,46,39
29,4,164964,11,9,4,7,3,4,0,1,0,30,39
37,4,126184,11,9,4,8,1,4,0,1,0,40,39
19,4,249597,11,9,4,8,3,4,0,3,0,28,39
37,4,168065,9,13,4,10,1,4,0,1,0,42,39
27,4,169142,9,13,4,12,1,4,0,1,0,40,39
18,4,180426,1,7,4,12,3,4,0,3,1,7,39
18,4,136328,0,6,4,8,3,4,0,4,0,16,39
19,4,184259,11,9,4,8,3,4,0,2,0,20,39
34,4,164357,9,13,4,10,1,4,0,1,0,42,39
32,4,139363,11,9,4,8,1,4,0,1,0,38,39
43,4,190861,11,9,5,12,1,4,0,1,0,36,39
20,4,344191,11,9,4,1,1,4,0,1,0,41,39
19,4,270327,11,9,4,8,3,4,0,2,0,23,39
48,4,250952,11,9,4,2,1,4,0,1,0,39,39
37,4,155923,9,13,4,10,1,4,0,1,0,42,39
39,4,145772,9,13,4,10,1,4,0,1,0,45,39
25,4,275463,11,9,4,8,3,4,0,1,0,32,39
19,4,139026,11,9,4,7,3,4,0,2,0,22,39
35,4,180098,11,9,4,8,1,4,0,1,0,38,39
32,4,346975,11,9,4,6,1,4,0,1,0,40,39
21,4,322758,11,9,4,3,3,4,0,1,0,41,39
25,4,37934,7,11,4,5,1,4,0,1,0,41,39
19,4,178356,11,9,4,10,3,4,0,3,0,42,39
32,4,183311,11,9,4,1,1,4,0,0,0,41,39
28,4,41311,11,9,4,7,1,4,0,1,0,38,39
23,4,248015,10,10,4,7,2,4,0,1,0,39,39
23,4,117533,11,9,4,8,1,4,0,1,0,30,39
39,4,39400,11,9,4,12,1,4,0,1,0,41,39
26,4,229003,8,13,4,1,3,4,0,1,0,41,39
22,4,469475,11,9,4,1,3,4,0,1,0,42,39
22,4,136917,0,6,4,8,1,4,0,4,0,38,39
25,4,187927,9,13,4,12,1,4,0,1,0,41,39
33,4,149794,11,9,4,8,3,4,0,1,0,38,39
29,4,45169,8,11,4,6,1,4,0,1,0,39,39
19,4,265052,11,9,4,12,3,4,0,2,0,19,39
53,4,279883,11,9,4,1,1,4,0,1,0,38,39
20,4,292288,11,9,4,1,1,4,0,1,0,30,39
20,4,246563,11,9,4,8,3,4,0,2,0,32,39
25,4,260416,11,9,4,1,1,4,0,0,0,34,39
53,4,322907,11,9,4,2,1,4,0,1,0,39,39
40,4,213343,11,9,4,10,1,4,0,1,0,39,39
19,4,103577,11,9,4,8,3,4,0,2,0,19,39
30,4,147624,6,5,4,4,1,4,0,1,0,38,38
31,4,196743,8,13,4,2,3,4,0,1,0,40,39
25,4,178791,6,5,4,10,1,4,0,2,0,46,39
39,4,38209,11,9,4,7,1,4,0,1,0,40,39
51,4,37754,11,9,4,2,1,4,0,1,0,38,39
30,4,286494,7,11,4,3,1,4,0,1,0,39,39
27,4,288439,9,13,4,10,1,4,0,1,0,44,39
22,4,337236,11,9,4,1,1,4,0,1,0,41,39
36,4,185799,11,9,5,8,1,4,0,1,0,43,39
26,4,163462,9,13,4,10,1,4,0,1,0,40,39
37,4,222766,11,9,4,7,3,4,0,1,0,40,39
19,4,48050,1,7,4,9,3,4,0,3,0,39,39
39,4,167414,11,9,4,12,3,4,0,1,0,41,39
54,4,161767,11,9,5,12,1,4,0,1,0,38,39
42,4,353624,11,9,5,12,1,4,0,1,0,37,39
27,4,177238,11,9,4,6,3,4,0,1,0,38,39
22,4,146322,2,8,4,8,1,4,0,1,0,31,39
26,4,155447,11,9,4,8,3,4,0,1,0,37,39
28,4,419678,11,9,4,1,1,4,0,1,0,41,39
27,4,51612,11,9,4,7,1,4,0,1,0,48,39
40,4,218108,11,9,4,6,3,4,0,1,0,40,39
42,4,253258,11,9,4,1,1,4,0,1,0,39,39
52,4,181549,11,9,4,4,1,4,0,1,0,40,39
19,4,232748,11,9,4,9,3,4,0,2,0,17,39
21,4,57903,11,9,4,4,1,4,0,1,0,37,39
29,4,176750,9,13,4,10,1,4,0,1,0,40,39
22,4,184264,11,9,4,1,1,4,0,1,0,40,39
22,4,349527,11,9,4,5,3,4,0,1,0,40,39
27,4,258373,11,9,4,7,1,4,0,1,0,38,39
31,4,65050,11,9,4,12,1,4,0,1,0,40,39
28,4,178350,7,12,4,8,3,4,0,2,0,38,39
24,4,219622,8,11,4,9,3,4,0,3,0,36,39
20,4,161728,1,7,4,10,2,4,0,2,0,42,39
38,4,200685,11,9,4,12,1,4,0,1,0,39,39
21,4,481610,11,9,4,1,3,4,0,1,0,41,39
36,4,136305,11,9,5,8,1,4,0,1,0,40,39
21,4,172985,11,9,4,1,3,4,0,1,0,41,39
43,4,293719,11,9,4,1,1,4,0,1,0,39,39
39,4,160106,11,9,4,8,1,4,0,1,0,39,39
18,4,170778,1,7,4,12,3,4,0,3,1,17,39
19,4,171235,11,9,4,8,3,4,0,3,0,38,39
19,4,108708,11,9,4,12,3,4,0,2,0,20,39
19,4,91886,11,9,4,8,3,4,0,2,0,21,39
20,4,306538,11,9,4,1,1,4,0,1,0,40,39
30,4,41850,11,9,4,6,1,4,0,1,0,41,39
38,6,146903,9,13,4,10,1,4,0,1,0,42,39
64,4,171332,11,9,4,1,1,4,0,1,0,38,39
18,4,177483,8,9,4,12,3,4,0,2,0,16,39
29,4,256289,11,9,4,10,1,4,0,1,0,38,39
19,4,134802,1,7,4,12,1,4,0,2,0,34,39
